total_cases,total_deaths,new_cases,new_deaths,new_cases_smoothed,new_deaths_smoothed
725.0,3.0,0.0,0.0,0.0,0.0
725.0,3.0,0.0,0.0,0.0,0.0
725.0,3.0,0.0,0.0,0.0,0.0
725.0,3.0,0.0,0.0,0.0,0.0
725.0,3.0,0.0,0.0,0.0,0.0
725.0,3.0,0.0,0.0,0.0,0.0
725.0,3.0,0.0,0.0,0.0,0.0
725.0,3.0,0.0,0.0,0.0,0.0
725.0,3.0,0.0,0.0,0.0,0.0
725.0,3.0,0.0,0.0,0.0,0.0
725.0,3.0,0.0,0.0,0.0,0.0
725.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,1.0,0.0,0.14,0.0
726.0,3.0,0.0,0.0,0.14,0.0
726.0,3.0,0.0,0.0,0.14,0.0
726.0,3.0,0.0,0.0,0.14,0.0
726.0,3.0,0.0,0.0,0.14,0.0
726.0,3.0,0.0,0.0,0.14,0.0
726.0,3.0,0.0,0.0,0.14,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
726.0,3.0,0.0,0.0,0.0,0.0
727.0,3.0,1.0,0.0,0.14,0.0
727.0,3.0,0.0,0.0,0.14,0.0
727.0,3.0,0.0,0.0,0.14,0.0
727.0,3.0,0.0,0.0,0.14,0.0
727.0,3.0,0.0,0.0,0.14,0.0
727.0,3.0,0.0,0.0,0.14,0.0
727.0,3.0,0.0,0.0,0.14,0.0
727.0,3.0,0.0,0.0,0.0,0.0
727.0,3.0,0.0,0.0,0.0,0.0
727.0,3.0,0.0,0.0,0.0,0.0
727.0,3.0,0.0,0.0,0.0,0.0
727.0,3.0,0.0,0.0,0.0,0.0
727.0,3.0,0.0,0.0,0.0,0.0
727.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,1.0,0.0,0.14,0.0
728.0,3.0,0.0,0.0,0.14,0.0
728.0,3.0,0.0,0.0,0.14,0.0
728.0,3.0,0.0,0.0,0.14,0.0
728.0,3.0,0.0,0.0,0.14,0.0
728.0,3.0,0.0,0.0,0.14,0.0
728.0,3.0,0.0,0.0,0.14,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
728.0,3.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,1.0,0.0,0.14,0.0
2.0,0.0,0.0,0.0,0.14,0.0
2.0,0.0,0.0,0.0,0.14,0.0
3.0,0.0,1.0,0.0,0.29,0.0
1.0,0.0,1.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,1.0,0.0,0.14,0.0
2.0,0.0,0.0,0.0,0.14,0.0
2.0,0.0,0.0,0.0,0.14,0.0
2.0,0.0,0.0,0.0,0.14,0.0
2.0,0.0,0.0,0.0,0.14,0.0
2.0,0.0,0.0,0.0,0.14,0.0
2.0,0.0,0.0,0.0,0.14,0.0
4.0,0.0,2.0,0.0,0.29,0.0
4.0,0.0,0.0,0.0,0.29,0.0
4.0,0.0,0.0,0.0,0.29,0.0
4.0,0.0,0.0,0.0,0.29,0.0
4.0,0.0,0.0,0.0,0.29,0.0
4.0,0.0,0.0,0.0,0.29,0.0
4.0,0.0,0.0,0.0,0.29,0.0
7.0,0.0,3.0,0.0,0.43,0.0
7.0,0.0,0.0,0.0,0.43,0.0
7.0,0.0,0.0,0.0,0.43,0.0
7.0,0.0,0.0,0.0,0.43,0.0
7.0,0.0,0.0,0.0,0.43,0.0
7.0,0.0,0.0,0.0,0.43,0.0
7.0,0.0,0.0,0.0,0.43,0.0
9.0,0.0,2.0,0.0,0.29,0.0
9.0,0.0,0.0,0.0,0.29,0.0
9.0,0.0,0.0,0.0,0.29,0.0
9.0,0.0,0.0,0.0,0.29,0.0
9.0,0.0,0.0,0.0,0.29,0.0
9.0,0.0,0.0,0.0,0.29,0.0
9.0,0.0,0.0,0.0,0.29,0.0
10.0,0.0,1.0,0.0,0.14,0.0
10.0,0.0,0.0,0.0,0.14,0.0
10.0,0.0,0.0,0.0,0.14,0.0
10.0,0.0,0.0,0.0,0.14,0.0
10.0,0.0,0.0,0.0,0.14,0.0
10.0,0.0,0.0,0.0,0.14,0.0
10.0,0.0,0.0,0.0,0.14,0.0
11.0,0.0,1.0,0.0,0.14,0.0
11.0,0.0,0.0,0.0,0.14,0.0
11.0,0.0,0.0,0.0,0.14,0.0
11.0,0.0,0.0,0.0,0.14,0.0
11.0,0.0,0.0,0.0,0.14,0.0
11.0,0.0,0.0,0.0,0.14,0.0
11.0,0.0,0.0,0.0,0.14,0.0
13.0,0.0,2.0,0.0,0.29,0.0
13.0,0.0,0.0,0.0,0.29,0.0
13.0,0.0,0.0,0.0,0.29,0.0
13.0,0.0,0.0,0.0,0.29,0.0
13.0,0.0,0.0,0.0,0.29,0.0
13.0,0.0,0.0,0.0,0.29,0.0
13.0,0.0,0.0,0.0,0.29,0.0
17.0,0.0,4.0,0.0,0.57,0.0
17.0,0.0,0.0,0.0,0.57,0.0
17.0,0.0,0.0,0.0,0.57,0.0
17.0,0.0,0.0,0.0,0.57,0.0
17.0,0.0,0.0,0.0,0.57,0.0
17.0,0.0,0.0,0.0,0.57,0.0
17.0,0.0,0.0,0.0,0.57,0.0
17.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,4.0,0.0,0.57,0.0
21.0,0.0,0.0,0.0,0.57,0.0
21.0,0.0,0.0,0.0,0.57,0.0
21.0,0.0,0.0,0.0,0.57,0.0
21.0,0.0,0.0,0.0,0.57,0.0
21.0,0.0,0.0,0.0,0.57,0.0
21.0,0.0,0.0,0.0,0.57,0.0
21.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,9.0,0.0,1.29,0.0
30.0,0.0,0.0,0.0,1.29,0.0
30.0,0.0,0.0,0.0,1.29,0.0
30.0,0.0,0.0,0.0,1.29,0.0
30.0,0.0,0.0,0.0,1.29,0.0
30.0,0.0,0.0,0.0,1.29,0.0
30.0,0.0,0.0,0.0,1.29,0.0
40.0,0.0,10.0,0.0,1.43,0.0
40.0,0.0,0.0,0.0,1.43,0.0
40.0,0.0,0.0,0.0,1.43,0.0
40.0,0.0,0.0,0.0,1.43,0.0
40.0,0.0,0.0,0.0,1.43,0.0
40.0,0.0,0.0,0.0,1.43,0.0
40.0,0.0,0.0,0.0,1.43,0.0
52.0,0.0,12.0,0.0,1.71,0.0
52.0,0.0,0.0,0.0,1.71,0.0
52.0,0.0,0.0,0.0,1.71,0.0
52.0,0.0,0.0,0.0,1.71,0.0
52.0,0.0,0.0,0.0,1.71,0.0
52.0,0.0,0.0,0.0,1.71,0.0
52.0,0.0,0.0,0.0,1.71,0.0
69.0,0.0,17.0,0.0,2.43,0.0
69.0,0.0,0.0,0.0,2.43,0.0
69.0,0.0,0.0,0.0,2.43,0.0
69.0,0.0,0.0,0.0,2.43,0.0
69.0,0.0,0.0,0.0,2.43,0.0
69.0,0.0,0.0,0.0,2.43,0.0
69.0,0.0,0.0,0.0,2.43,0.0
69.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,19.0,0.0,2.71,0.0
88.0,0.0,0.0,0.0,2.71,0.0
88.0,0.0,0.0,0.0,2.71,0.0
88.0,0.0,0.0,0.0,2.71,0.0
88.0,0.0,0.0,0.0,2.71,0.0
88.0,0.0,0.0,0.0,2.71,0.0
88.0,0.0,0.0,0.0,2.71,0.0
88.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0
96.0,0.0,8.0,0.0,1.14,0.0
96.0,0.0,0.0,0.0,1.14,0.0
96.0,0.0,0.0,0.0,1.14,0.0
96.0,0.0,0.0,0.0,1.14,0.0
96.0,0.0,0.0,0.0,1.14,0.0
96.0,0.0,0.0,0.0,1.14,0.0
96.0,0.0,0.0,0.0,1.14,0.0
98.0,0.0,2.0,0.0,0.29,0.0
98.0,0.0,0.0,0.0,0.29,0.0
98.0,0.0,0.0,0.0,0.29,0.0
98.0,0.0,0.0,0.0,0.29,0.0
98.0,0.0,0.0,0.0,0.29,0.0
98.0,0.0,0.0,0.0,0.29,0.0
98.0,0.0,0.0,0.0,0.29,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,6.0,0.0,0.86,0.0
104.0,0.0,0.0,0.0,0.86,0.0
104.0,0.0,0.0,0.0,0.86,0.0
104.0,0.0,0.0,0.0,0.86,0.0
104.0,0.0,0.0,0.0,0.86,0.0
104.0,0.0,0.0,0.0,0.86,0.0
104.0,0.0,0.0,0.0,0.86,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0
