FECHA_CORTE;ANIO;NOM_MES;TOTAL_PAGANTES;TOTAL_NOPAGANTES;TOTAL
20250123;2007;Diciembre;28,305;199;28,504
20250123;2007;Diciembre;37,075;14,201;51,276
20250123;2007;Enero;6;0;6
20250123;2007;Enero;0;0;0
20250123;2007;Enero;6;0;6
20250123;2007;Febrero;7;0;7
20250123;2007;Febrero;0;0;0
20250123;2007;Febrero;7;0;7
20250123;2007;Marzo;10;0;10
20250123;2007;Marzo;0;0;0
20250123;2007;Marzo;10;0;10
20250123;2007;Abril;32;0;32
20250123;2007;Abril;0;0;0
20250123;2007;Abril;32;0;32
20250123;2007;Mayo;7;0;7
20250123;2007;Mayo;0;0;0
20250123;2007;Mayo;7;0;7
20250123;2007;Junio;18;0;18
20250123;2007;Junio;0;0;0
20250123;2007;Junio;18;0;18
20250123;2007;Julio;6;0;6
20250123;2007;Julio;0;0;0
20250123;2007;Julio;6;0;6
20250123;2007;Agosto;13;0;13
20250123;2007;Agosto;0;0;0
20250123;2007;Agosto;13;0;13
20250123;2007;Setiembre;15;0;15
20250123;2007;Setiembre;1;0;1
20250123;2007;Setiembre;16;0;16
20250123;2007;Octubre;39;0;39
20250123;2007;Octubre;0;0;0
20250123;2007;Octubre;39;0;39
20250123;2007;Noviembre;41;0;41
20250123;2007;Noviembre;0;0;0
20250123;2007;Noviembre;41;0;41
20250123;2007;Diciembre;5;0;5
20250123;2007;Diciembre;0;0;0
20250123;2007;Diciembre;5;0;5
20250123;2007;Enero;104;0;104
20250123;2007;Enero;20;0;20
20250123;2007;Enero;124;0;124
20250123;2007;Febrero;64;0;64
20250123;2007;Febrero;7;0;7
20250123;2007;Febrero;71;0;71
20250123;2007;Marzo;57;0;57
20250123;2007;Marzo;19;0;19
20250123;2007;Marzo;76;0;76
20250123;2007;Abril;98;0;98
20250123;2007;Abril;16;0;16
20250123;2007;Abril;114;0;114
20250123;2007;Mayo;151;0;151
20250123;2007;Mayo;18;0;18
20250123;2007;Mayo;169;0;169
20250123;2007;Junio;184;0;184
20250123;2007;Junio;20;0;20
20250123;2007;Junio;204;0;204
20250123;2007;Julio;255;0;255
20250123;2007;Julio;64;0;64
20250123;2007;Julio;319;0;319
20250123;2007;Agosto;152;0;152
20250123;2007;Agosto;68;0;68
20250123;2007;Agosto;220;0;220
20250123;2007;Setiembre;387;0;387
20250123;2007;Setiembre;38;0;38
20250123;2007;Setiembre;425;0;425
20250123;2007;Octubre;439;0;439
20250123;2007;Octubre;14;0;14
20250123;2007;Octubre;453;0;453
20250123;2007;Noviembre;445;0;445
20250123;2007;Noviembre;10;0;10
20250123;2007;Noviembre;455;0;455
20250123;2007;Diciembre;249;0;249
20250123;2007;Diciembre;6;0;6
20250123;2007;Diciembre;255;0;255
20250123;2007;Enero;28;0;28
20250123;2007;Enero;0;0;0
20250123;2007;Enero;28;0;28
20250123;2007;Febrero;15;0;15
20250123;2007;Febrero;3;0;3
20250123;2007;Febrero;18;0;18
20250123;2007;Marzo;12;0;12
20250123;2007;Marzo;0;0;0
20250123;2007;Marzo;12;0;12
20250123;2007;Abril;26;0;26
20250123;2007;Abril;0;0;0
20250123;2007;Abril;26;0;26
20250123;2007;Mayo;13;0;13
20250123;2007;Mayo;0;0;0
20250123;2007;Mayo;13;0;13
20250123;2007;Junio;47;0;47
20250123;2007;Junio;0;0;0
20250123;2007;Junio;47;0;47
20250123;2007;Julio;46;0;46
20250123;2007;Julio;2;0;2
20250123;2007;Julio;48;0;48
20250123;2007;Agosto;36;0;36
20250123;2007;Agosto;3;0;3
20250123;2007;Agosto;39;0;39
20250123;2007;Setiembre;10;0;10
20250123;2007;Setiembre;0;0;0
20250123;2007;Setiembre;10;0;10
20250123;2007;Octubre;12;0;12
20250123;2007;Octubre;0;0;0
20250123;2007;Octubre;12;0;12
20250123;2007;Noviembre;13;0;13
20250123;2007;Noviembre;6;0;6
20250123;2007;Noviembre;19;0;19
20250123;2007;Diciembre;9;0;9
20250123;2007;Diciembre;12;0;12
20250123;2007;Diciembre;21;0;21
20250123;2007;Enero;6;0;6
20250123;2007;Enero;10;0;10
20250123;2007;Enero;16;0;16
20250123;2007;Febrero;26;0;26
20250123;2007;Febrero;2;0;2
20250123;2007;Febrero;28;0;28
20250123;2007;Marzo;22;0;22
20250123;2007;Marzo;0;0;0
20250123;2007;Marzo;22;0;22
20250123;2007;Abril;41;0;41
20250123;2007;Abril;0;0;0
20250123;2007;Abril;41;0;41
20250123;2007;Mayo;22;0;22
20250123;2007;Mayo;0;0;0
20250123;2007;Mayo;22;0;22
20250123;2007;Junio;16;0;16
20250123;2007;Junio;0;0;0
20250123;2007;Junio;16;0;16
20250123;2007;Julio;48;0;48
20250123;2007;Julio;0;0;0
20250123;2007;Julio;48;0;48
20250123;2007;Agosto;86;0;86
20250123;2007;Agosto;0;0;0
20250123;2007;Agosto;86;0;86
20250123;2007;Setiembre;16;0;16
20250123;2007;Setiembre;0;0;0
20250123;2007;Setiembre;16;0;16
20250123;2007;Octubre;30;0;30
20250123;2007;Octubre;0;0;0
20250123;2007;Octubre;30;0;30
20250123;2007;Noviembre;12;0;12
20250123;2007;Noviembre;12;0;12
20250123;2007;Noviembre;24;0;24
20250123;2007;Diciembre;6;0;6
20250123;2007;Diciembre;9;0;9
20250123;2007;Diciembre;15;0;15
20250123;2007;Enero;3,576;0;3,576
20250123;2007;Enero;1,870;0;1,870
20250123;2007;Enero;5,446;0;5,446
20250123;2007;Febrero;3,400;0;3,400
20250123;2007;Febrero;1,800;0;1,800
20250123;2007;Febrero;5,200;0;5,200
20250123;2007;Marzo;1,432;0;1,432
20250123;2007;Marzo;2,010;0;2,010
20250123;2007;Marzo;3,442;0;3,442
20250123;2007;Abril;2,895;0;2,895
20250123;2007;Abril;1,791;0;1,791
20250123;2007;Abril;4,686;0;4,686
20250123;2007;Mayo;2,083;0;2,083
20250123;2007;Mayo;1,132;0;1,132
20250123;2007;Mayo;3,215;0;3,215
20250123;2007;Junio;3,103;0;3,103
20250123;2007;Junio;1,184;0;1,184
20250123;2007;Junio;4,287;0;4,287
20250123;2007;Julio;4,702;0;4,702
20250123;2007;Julio;2,394;0;2,394
20250123;2007;Julio;7,096;0;7,096
20250123;2007;Agosto;5,018;0;5,018
20250123;2007;Agosto;1,811;0;1,811
20250123;2007;Agosto;6,829;0;6,829
20250123;2007;Setiembre;4,824;0;4,824
20250123;2007;Setiembre;1,205;0;1,205
20250123;2007;Setiembre;6,029;0;6,029
20250123;2007;Octubre;7,703;0;7,703
20250123;2007;Octubre;1,621;0;1,621
20250123;2007;Octubre;9,324;0;9,324
20250123;2007;Noviembre;9,336;0;9,336
20250123;2007;Noviembre;1,137;0;1,137
20250123;2007;Noviembre;10,473;0;10,473
20250123;2007;Diciembre;5,797;0;5,797
20250123;2007;Diciembre;1,176;0;1,176
20250123;2007;Diciembre;6,973;0;6,973
20250123;2007;Enero;4,793;0;4,793
20250123;2007;Enero;2,843;0;2,843
20250123;2007;Enero;7,636;0;7,636
20250123;2007;Febrero;4,676;0;4,676
20250123;2007;Febrero;1,861;0;1,861
20250123;2007;Febrero;6,537;0;6,537
20250123;2007;Marzo;2,475;0;2,475
20250123;2007;Marzo;2,070;0;2,070
20250123;2007;Marzo;4,545;0;4,545
20250123;2007;Abril;4,524;0;4,524
20250123;2007;Abril;2,007;0;2,007
20250123;2007;Abril;6,531;0;6,531
20250123;2007;Mayo;2,667;0;2,667
20250123;2007;Mayo;1,631;0;1,631
20250123;2007;Mayo;4,298;0;4,298
20250123;2007;Junio;4,639;0;4,639
20250123;2007;Junio;2,019;0;2,019
20250123;2007;Junio;6,658;0;6,658
20250123;2007;Julio;6,480;0;6,480
20250123;2007;Julio;3,485;0;3,485
20250123;2007;Julio;9,965;0;9,965
20250123;2007;Agosto;6,174;0;6,174
20250123;2007;Agosto;4,098;0;4,098
20250123;2007;Agosto;10,272;0;10,272
20250123;2007;Setiembre;6,799;0;6,799
20250123;2007;Setiembre;2,301;0;2,301
20250123;2007;Setiembre;9,100;0;9,100
20250123;2007;Octubre;9,601;0;9,601
20250123;2007;Octubre;3,036;0;3,036
20250123;2007;Octubre;12,637;0;12,637
20250123;2007;Noviembre;10,639;0;10,639
20250123;2007;Noviembre;2,339;0;2,339
20250123;2007;Noviembre;12,978;0;12,978
20250123;2007;Diciembre;6,250;0;6,250
20250123;2007;Diciembre;1,689;0;1,689
20250123;2007;Diciembre;7,939;0;7,939
20250123;2007;Enero;0;0;0
20250123;2007;Enero;0;0;0
20250123;2007;Enero;0;0;0
20250123;2007;Febrero;0;0;0
20250123;2007;Febrero;0;0;0
20250123;2007;Febrero;0;0;0
20250123;2007;Marzo;0;0;0
20250123;2007;Marzo;0;0;0
20250123;2007;Marzo;0;0;0
20250123;2007;Abril;746;0;746
20250123;2007;Abril;242;0;242
20250123;2007;Abril;988;0;988
20250123;2007;Mayo;460;0;460
20250123;2007;Mayo;165;0;165
20250123;2007;Mayo;625;0;625
20250123;2007;Junio;730;0;730
20250123;2007;Junio;158;0;158
20250123;2007;Junio;888;0;888
20250123;2007;Julio;1,446;0;1,446
20250123;2007;Julio;337;0;337
20250123;2007;Julio;1,783;0;1,783
20250123;2007;Agosto;1,132;0;1,132
20250123;2007;Agosto;475;0;475
20250123;2007;Agosto;1,607;0;1,607
20250123;2007;Setiembre;1,261;0;1,261
20250123;2007;Setiembre;359;0;359
20250123;2007;Setiembre;1,620;0;1,620
20250123;2007;Octubre;1,024;0;1,024
20250123;2007;Octubre;340;0;340
20250123;2007;Octubre;1,364;0;1,364
20250123;2007;Noviembre;1,210;0;1,210
20250123;2007;Noviembre;282;0;282
20250123;2007;Noviembre;1,492;0;1,492
20250123;2007;Diciembre;784;0;784
20250123;2007;Diciembre;138;0;138
20250123;2007;Diciembre;922;0;922
20250123;2007;Enero;855;0;855
20250123;2007;Enero;418;0;418
20250123;2007;Enero;1,273;0;1,273
20250123;2007;Febrero;1,099;0;1,099
20250123;2007;Febrero;950;0;950
20250123;2007;Febrero;2,049;0;2,049
20250123;2007;Marzo;794;0;794
20250123;2007;Marzo;882;0;882
20250123;2007;Marzo;1,676;0;1,676
20250123;2007;Abril;1,194;0;1,194
20250123;2007;Abril;1,113;0;1,113
20250123;2007;Abril;2,307;0;2,307
20250123;2007;Mayo;989;0;989
20250123;2007;Mayo;690;0;690
20250123;2007;Mayo;1,679;0;1,679
20250123;2007;Junio;1,506;0;1,506
20250123;2007;Junio;792;0;792
20250123;2007;Junio;2,298;0;2,298
20250123;2007;Julio;3,852;0;3,852
20250123;2007;Julio;1,270;0;1,270
20250123;2007;Julio;5,122;0;5,122
20250123;2007;Agosto;2,880;0;2,880
20250123;2007;Agosto;1,145;0;1,145
20250123;2007;Agosto;4,025;0;4,025
20250123;2007;Setiembre;2,601;0;2,601
20250123;2007;Setiembre;837;0;837
20250123;2007;Setiembre;3,438;0;3,438
20250123;2007;Octubre;5,225;0;5,225
20250123;2007;Octubre;1,006;0;1,006
20250123;2007;Octubre;6,231;0;6,231
20250123;2007;Noviembre;4,970;0;4,970
20250123;2007;Noviembre;807;0;807
20250123;2007;Noviembre;5,777;0;5,777
20250123;2007;Diciembre;2,907;0;2,907
20250123;2007;Diciembre;632;0;632
20250123;2007;Diciembre;3,539;0;3,539
20250123;2007;Enero;1,331;252;1,583
20250123;2007;Enero;343;0;343
20250123;2007;Enero;1,674;252;1,926
20250123;2007;Febrero;1,295;166;1,461
20250123;2007;Febrero;192;0;192
20250123;2007;Febrero;1,487;166;1,653
20250123;2007;Marzo;1,162;105;1,267
20250123;2007;Marzo;172;0;172
20250123;2007;Marzo;1,334;105;1,439
20250123;2007;Abril;4,346;127;4,473
20250123;2007;Abril;135;0;135
20250123;2007;Abril;4,481;127;4,608
20250123;2007;Mayo;3,045;210;3,255
20250123;2007;Mayo;99;0;99
20250123;2007;Mayo;3,144;210;3,354
20250123;2007;Junio;4,695;310;5,005
20250123;2007;Junio;142;0;142
20250123;2007;Junio;4,837;310;5,147
20250123;2007;Julio;3,938;512;4,450
20250123;2007;Julio;146;0;146
20250123;2007;Julio;4,084;512;4,596
20250123;2007;Agosto;3,300;335;3,635
20250123;2007;Agosto;190;0;190
20250123;2007;Agosto;3,490;335;3,825
20250123;2007;Setiembre;3,551;375;3,926
20250123;2007;Setiembre;353;0;353
20250123;2007;Setiembre;3,904;375;4,279
20250123;2007;Octubre;3,268;1,305;4,573
20250123;2007;Octubre;375;0;375
20250123;2007;Octubre;3,643;1,305;4,948
20250123;2007;Noviembre;3,871;207;4,078
20250123;2007;Noviembre;269;0;269
20250123;2007;Noviembre;4,140;207;4,347
20250123;2007;Diciembre;1,821;112;1,933
20250123;2007;Diciembre;291;0;291
20250123;2007;Diciembre;2,112;112;2,224
20250123;2007;Enero;0;74;74
20250123;2007;Enero;0;7;7
20250123;2007;Enero;0;81;81
20250123;2007;Febrero;0;112;112
20250123;2007;Febrero;0;1;1
20250123;2007;Febrero;0;113;113
20250123;2007;Marzo;0;83;83
20250123;2007;Marzo;0;1;1
20250123;2007;Marzo;0;84;84
20250123;2007;Abril;0;101;101
20250123;2007;Abril;0;6;6
20250123;2007;Abril;0;107;107
20250123;2007;Mayo;0;140;140
20250123;2007;Mayo;0;3;3
20250123;2007;Mayo;0;143;143
20250123;2007;Junio;0;110;110
20250123;2007;Junio;0;1;1
20250123;2007;Junio;0;111;111
20250123;2007;Julio;0;118;118
20250123;2007;Julio;0;4;4
20250123;2007;Julio;0;122;122
20250123;2007;Agosto;0;174;174
20250123;2007;Agosto;0;4;4
20250123;2007;Agosto;0;178;178
20250123;2007;Setiembre;0;1,036;1,036
20250123;2007;Setiembre;0;0;0
20250123;2007;Setiembre;0;1,036;1,036
20250123;2007;Octubre;0;380;380
20250123;2007;Octubre;0;2;2
20250123;2007;Octubre;0;382;382
20250123;2007;Noviembre;0;249;249
20250123;2007;Noviembre;0;9;9
20250123;2007;Noviembre;0;258;258
20250123;2007;Diciembre;0;136;136
20250123;2007;Diciembre;0;2;2
20250123;2007;Diciembre;0;138;138
20250123;2007;Enero;48;0;48
20250123;2007;Enero;66;0;66
20250123;2007;Enero;114;0;114
20250123;2007;Febrero;93;0;93
20250123;2007;Febrero;72;0;72
20250123;2007;Febrero;165;0;165
20250123;2007;Marzo;134;0;134
20250123;2007;Marzo;66;0;66
20250123;2007;Marzo;200;0;200
20250123;2007;Abril;46;0;46
20250123;2007;Abril;77;0;77
20250123;2007;Abril;123;0;123
20250123;2007;Mayo;93;0;93
20250123;2007;Mayo;48;0;48
20250123;2007;Mayo;141;0;141
20250123;2007;Junio;70;0;70
20250123;2007;Junio;58;0;58
20250123;2007;Junio;128;0;128
20250123;2007;Julio;82;0;82
20250123;2007;Julio;121;0;121
20250123;2007;Julio;203;0;203
20250123;2007;Agosto;171;0;171
20250123;2007;Agosto;145;0;145
20250123;2007;Agosto;316;0;316
20250123;2007;Setiembre;66;0;66
20250123;2007;Setiembre;62;0;62
20250123;2007;Setiembre;128;0;128
20250123;2007;Octubre;100;0;100
20250123;2007;Octubre;71;0;71
20250123;2007;Octubre;171;0;171
20250123;2007;Noviembre;50;0;50
20250123;2007;Noviembre;75;0;75
20250123;2007;Noviembre;125;0;125
20250123;2007;Diciembre;6;0;6
20250123;2007;Diciembre;62;0;62
20250123;2007;Diciembre;68;0;68
20250123;2007;Enero;16;0;16
20250123;2007;Enero;22;0;22
20250123;2007;Enero;38;0;38
20250123;2007;Febrero;12;0;12
20250123;2007;Febrero;24;0;24
20250123;2007;Febrero;36;0;36
20250123;2007;Marzo;11;0;11
20250123;2007;Marzo;12;0;12
20250123;2007;Marzo;23;0;23
20250123;2007;Abril;15;0;15
20250123;2007;Abril;8;0;8
20250123;2007;Abril;23;0;23
20250123;2007;Mayo;11;0;11
20250123;2007;Mayo;21;0;21
20250123;2007;Mayo;32;0;32
20250123;2007;Junio;16;0;16
20250123;2007;Junio;5;0;5
20250123;2007;Junio;21;0;21
20250123;2007;Julio;13;0;13
20250123;2007;Julio;23;0;23
20250123;2007;Julio;36;0;36
20250123;2007;Agosto;4;0;4
20250123;2007;Agosto;17;0;17
20250123;2007;Agosto;21;0;21
20250123;2007;Setiembre;16;0;16
20250123;2007;Setiembre;17;0;17
20250123;2007;Setiembre;33;0;33
20250123;2007;Octubre;10;0;10
20250123;2007;Octubre;16;0;16
20250123;2007;Octubre;26;0;26
20250123;2007;Noviembre;8;0;8
20250123;2007;Noviembre;8;0;8
20250123;2007;Noviembre;16;0;16
20250123;2007;Diciembre;12;0;12
20250123;2007;Diciembre;15;0;15
20250123;2007;Diciembre;27;0;27
20250123;2007;Enero;332;0;332
20250123;2007;Enero;2,620;0;2,620
20250123;2007;Enero;2,952;0;2,952
20250123;2007;Febrero;615;0;615
20250123;2007;Febrero;3,168;0;3,168
20250123;2007;Febrero;3,783;0;3,783
20250123;2007;Marzo;467;0;467
20250123;2007;Marzo;3,264;0;3,264
20250123;2007;Marzo;3,731;0;3,731
20250123;2007;Abril;671;0;671
20250123;2007;Abril;3,474;0;3,474
20250123;2007;Abril;4,145;0;4,145
20250123;2007;Mayo;479;0;479
20250123;2007;Mayo;4,248;0;4,248
20250123;2007;Mayo;4,727;0;4,727
20250123;2007;Junio;843;0;843
20250123;2007;Junio;3,154;0;3,154
20250123;2007;Junio;3,997;0;3,997
20250123;2007;Julio;509;0;509
20250123;2007;Julio;4,727;0;4,727
20250123;2007;Julio;5,236;0;5,236
20250123;2007;Agosto;1,150;0;1,150
20250123;2007;Agosto;7,821;0;7,821
20250123;2007;Agosto;8,971;0;8,971
20250123;2007;Setiembre;1,445;0;1,445
20250123;2007;Setiembre;5,525;0;5,525
20250123;2007;Setiembre;6,970;0;6,970
20250123;2007;Octubre;2,424;0;2,424
20250123;2007;Octubre;5,884;0;5,884
20250123;2007;Octubre;8,308;0;8,308
20250123;2007;Noviembre;3,710;0;3,710
20250123;2007;Noviembre;5,255;0;5,255
20250123;2007;Noviembre;8,965;0;8,965
20250123;2007;Diciembre;220;0;220
20250123;2007;Diciembre;549;0;549
20250123;2007;Diciembre;769;0;769
20250123;2008;Enero;888;0;888
20250123;2008;Enero;339;0;339
20250123;2008;Enero;1,227;0;1,227
20250123;2008;Febrero;544;0;544
20250123;2008;Febrero;220;0;220
20250123;2008;Febrero;764;0;764
20250123;2008;Marzo;437;0;437
20250123;2008;Marzo;289;0;289
20250123;2008;Marzo;726;0;726
20250123;2008;Abril;124;0;124
20250123;2008;Abril;149;0;149
20250123;2008;Abril;273;0;273
20250123;2008;Mayo;595;0;595
20250123;2008;Mayo;474;0;474
20250123;2008;Mayo;1,069;0;1,069
20250123;2008;Junio;559;0;559
20250123;2008;Junio;331;0;331
20250123;2008;Junio;890;0;890
20250123;2008;Julio;1,240;0;1,240
20250123;2008;Julio;735;0;735
20250123;2008;Julio;1,975;0;1,975
20250123;2008;Agosto;2,797;0;2,797
20250123;2008;Agosto;756;0;756
20250123;2008;Agosto;3,553;0;3,553
20250123;2008;Setiembre;846;0;846
20250123;2008;Setiembre;361;0;361
20250123;2008;Setiembre;1,207;0;1,207
20250123;2008;Octubre;1,310;0;1,310
20250123;2008;Octubre;546;0;546
20250123;2008;Octubre;1,856;0;1,856
20250123;2008;Noviembre;2,075;0;2,075
20250123;2008;Noviembre;310;0;310
20250123;2008;Noviembre;2,385;0;2,385
20250123;2008;Diciembre;1,209;0;1,209
20250123;2008;Diciembre;345;0;345
20250123;2008;Diciembre;1,554;0;1,554
20250123;2008;Enero;0;0;0
20250123;2008;Enero;0;0;0
20250123;2008;Enero;0;0;0
20250123;2008;Febrero;1,956;0;1,956
20250123;2008;Febrero;465;0;465
20250123;2008;Febrero;2,421;0;2,421
20250123;2008;Marzo;0;0;0
20250123;2008;Marzo;0;0;0
20250123;2008;Marzo;0;0;0
20250123;2008;Abril;1,034;0;1,034
20250123;2008;Abril;408;0;408
20250123;2008;Abril;1,442;0;1,442
20250123;2008;Mayo;4,581;0;4,581
20250123;2008;Mayo;785;0;785
20250123;2008;Mayo;5,366;0;5,366
20250123;2008;Junio;2,356;0;2,356
20250123;2008;Junio;814;0;814
20250123;2008;Junio;3,170;0;3,170
20250123;2008;Julio;6,162;0;6,162
20250123;2008;Julio;2,524;0;2,524
20250123;2008;Julio;8,686;0;8,686
20250123;2008;Agosto;5,792;0;5,792
20250123;2008;Agosto;1,538;0;1,538
20250123;2008;Agosto;7,330;0;7,330
20250123;2008;Setiembre;3,524;0;3,524
20250123;2008;Setiembre;852;0;852
20250123;2008;Setiembre;4,376;0;4,376
20250123;2008;Octubre;9,298;0;9,298
20250123;2008;Octubre;748;0;748
20250123;2008;Octubre;10,046;0;10,046
20250123;2008;Noviembre;10,431;0;10,431
20250123;2008;Noviembre;573;0;573
20250123;2008;Noviembre;11,004;0;11,004
20250123;2008;Diciembre;1,980;0;1,980
20250123;2008;Diciembre;337;0;337
20250123;2008;Diciembre;2,317;0;2,317
20250123;2008;Enero;0;0;0
20250123;2008;Enero;0;0;0
20250123;2008;Enero;0;0;0
20250123;2008;Febrero;8;0;8
20250123;2008;Febrero;6;0;6
20250123;2008;Febrero;14;0;14
20250123;2008;Marzo;42;0;42
20250123;2008;Marzo;1;0;1
20250123;2008;Marzo;43;0;43
20250123;2008;Abril;20;0;20
20250123;2008;Abril;1;0;1
20250123;2008;Abril;21;0;21
20250123;2008;Mayo;32;0;32
20250123;2008;Mayo;5;0;5
20250123;2008;Mayo;37;0;37
20250123;2008;Junio;290;0;290
20250123;2008;Junio;2;0;2
20250123;2008;Junio;292;0;292
20250123;2008;Julio;305;0;305
20250123;2008;Julio;2;0;2
20250123;2008;Julio;307;0;307
20250123;2008;Agosto;12;0;12
20250123;2008;Agosto;13;0;13
20250123;2008;Agosto;25;0;25
20250123;2008;Setiembre;895;0;895
20250123;2008;Setiembre;4;0;4
20250123;2008;Setiembre;899;0;899
20250123;2008;Octubre;1,038;0;1,038
20250123;2008;Octubre;1;0;1
20250123;2008;Octubre;1,039;0;1,039
20250123;2008;Noviembre;264;0;264
20250123;2008;Noviembre;1;0;1
20250123;2008;Noviembre;265;0;265
20250123;2008;Diciembre;18;0;18
20250123;2008;Diciembre;0;0;0
20250123;2008;Diciembre;18;0;18
20250123;2008;Enero;64;0;64
20250123;2008;Enero;77;0;77
20250123;2008;Enero;141;0;141
20250123;2008;Febrero;0;0;0
20250123;2008;Febrero;0;0;0
20250123;2008;Febrero;0;0;0
20250123;2008;Marzo;98;0;98
20250123;2008;Marzo;53;0;53
20250123;2008;Marzo;151;0;151
20250123;2008;Abril;11;0;11
20250123;2008;Abril;119;0;119
20250123;2008;Abril;130;0;130
20250123;2008;Mayo;77;0;77
20250123;2008;Mayo;166;0;166
20250123;2008;Mayo;243;0;243
20250123;2008;Junio;138;0;138
20250123;2008;Junio;49;0;49
20250123;2008;Junio;187;0;187
20250123;2008;Julio;159;0;159
20250123;2008;Julio;247;0;247
20250123;2008;Julio;406;0;406
20250123;2008;Agosto;229;0;229
20250123;2008;Agosto;78;0;78
20250123;2008;Agosto;307;0;307
20250123;2008;Setiembre;107;0;107
20250123;2008;Setiembre;171;0;171
20250123;2008;Setiembre;278;0;278
20250123;2008;Octubre;50;0;50
20250123;2008;Octubre;201;0;201
20250123;2008;Octubre;251;0;251
20250123;2008;Noviembre;0;0;0
20250123;2008;Noviembre;0;0;0
20250123;2008;Noviembre;0;0;0
20250123;2008;Diciembre;0;0;0
20250123;2008;Diciembre;0;0;0
20250123;2008;Diciembre;0;0;0
20250123;2008;Enero;74;0;74
20250123;2008;Enero;57;0;57
20250123;2008;Enero;131;0;131
20250123;2008;Febrero;91;0;91
20250123;2008;Febrero;23;0;23
20250123;2008;Febrero;114;0;114
20250123;2008;Marzo;145;0;145
20250123;2008;Marzo;67;0;67
20250123;2008;Marzo;212;0;212
20250123;2008;Abril;125;0;125
20250123;2008;Abril;59;0;59
20250123;2008;Abril;184;0;184
20250123;2008;Mayo;172;0;172
20250123;2008;Mayo;71;0;71
20250123;2008;Mayo;243;0;243
20250123;2008;Junio;129;0;129
20250123;2008;Junio;70;0;70
20250123;2008;Junio;199;0;199
20250123;2008;Julio;410;0;410
20250123;2008;Julio;144;0;144
20250123;2008;Julio;554;0;554
20250123;2008;Agosto;242;0;242
20250123;2008;Agosto;131;0;131
20250123;2008;Agosto;373;0;373
20250123;2008;Setiembre;504;0;504
20250123;2008;Setiembre;168;0;168
20250123;2008;Setiembre;672;0;672
20250123;2008;Octubre;180;0;180
20250123;2008;Octubre;70;0;70
20250123;2008;Octubre;250;0;250
20250123;2008;Noviembre;189;0;189
20250123;2008;Noviembre;92;0;92
20250123;2008;Noviembre;281;0;281
20250123;2008;Diciembre;200;0;200
20250123;2008;Diciembre;86;0;86
20250123;2008;Diciembre;286;0;286
20250123;2008;Enero;14;0;14
20250123;2008;Enero;0;0;0
20250123;2008;Enero;14;0;14
20250123;2008;Febrero;11;0;11
20250123;2008;Febrero;0;0;0
20250123;2008;Febrero;11;0;11
20250123;2008;Marzo;29;0;29
20250123;2008;Marzo;0;0;0
20250123;2008;Marzo;29;0;29
20250123;2008;Abril;20;0;20
20250123;2008;Abril;0;0;0
20250123;2008;Abril;20;0;20
20250123;2008;Mayo;49;0;49
20250123;2008;Mayo;0;0;0
20250123;2008;Mayo;49;0;49
20250123;2008;Junio;32;0;32
20250123;2008;Junio;0;0;0
20250123;2008;Junio;32;0;32
20250123;2008;Julio;69;0;69
20250123;2008;Julio;0;0;0
20250123;2008;Julio;69;0;69
20250123;2008;Agosto;72;0;72
20250123;2008;Agosto;0;0;0
20250123;2008;Agosto;72;0;72
20250123;2008;Setiembre;69;0;69
20250123;2008;Setiembre;0;0;0
20250123;2008;Setiembre;69;0;69
20250123;2008;Octubre;47;0;47
20250123;2008;Octubre;0;0;0
20250123;2008;Octubre;47;0;47
20250123;2008;Noviembre;76;0;76
20250123;2008;Noviembre;0;0;0
20250123;2008;Noviembre;76;0;76
20250123;2008;Diciembre;37;0;37
20250123;2008;Diciembre;0;0;0
20250123;2008;Diciembre;37;0;37
20250123;2008;Enero;23;0;23
20250123;2008;Enero;7;0;7
