NOM_DPTO;COD_DPTO;NOM_MUSEO;TOTAL_NOPAGANTES;TOTAL_PAGANTES;TOTAL
Cusco;8;Monumento Arqueologico de Moray;0;0;0
Cusco;8;Monumento Arqueologico de Moray;1,214;2,585;3,799
Cusco;8;Monumento Arqueologico de Moray;32;594;626
Cusco;8;Monumento Arqueologico de Moray;1,246;3,179;4,425
Cusco;8;Monumento Arqueologico de Moray;665;3,165;3,830
Cusco;8;Monumento Arqueologico de Moray;0;995;995
Cusco;8;Monumento Arqueologico de Moray;665;4,160;4,825
Cusco;8;Monumento Arqueologico de Moray;910;8,314;9,224
Cusco;8;Monumento Arqueologico de Moray;420;4,011;4,431
Cusco;8;Monumento Arqueologico de Moray;1,330;12,325;13,655
Cusco;8;Monumento Arqueologico de Moray;1,114;1,626;2,740
Cusco;8;Monumento Arqueologico de Moray;0;238;238
Cusco;8;Monumento Arqueologico de Moray;1,114;1,864;2,978
Cusco;8;Monumento Arqueologico de Moray;2,023;20,505;22,528
Cusco;8;Monumento Arqueologico de Moray;0;10,838;10,838
Cusco;8;Monumento Arqueologico de Moray;2,023;31,343;33,366
Cusco;8;Monumento Arqueologico de Moray;3,687;25,118;28,805
Cusco;8;Monumento Arqueologico de Moray;0;11,023;11,023
Cusco;8;Monumento Arqueologico de Moray;3,687;36,141;39,828
Cusco;8;Monumento Arqueologico de Moray;1,821;21,935;23,756
Cusco;8;Monumento Arqueologico de Moray;0;9,293;9,293
Cusco;8;Monumento Arqueologico de Moray;1,821;31,228;33,049
Cusco;8;Monumento Arqueologico de Moray;2,009;27,855;29,864
Cusco;8;Monumento Arqueologico de Moray;0;13,258;13,258
Cusco;8;Monumento Arqueologico de Moray;2,009;41,113;43,122
Cusco;8;Monumento Arqueologico de Moray;1,742;19,925;21,667
Cusco;8;Monumento Arqueologico de Moray;0;12,135;12,135
Cusco;8;Monumento Arqueologico de Moray;1,742;32,060;33,802
Cusco;8;Monumento Arqueologico de Moray;1,732;14,648;16,380
Cusco;8;Monumento Arqueologico de Moray;0;11,511;11,511
Cusco;8;Monumento Arqueologico de Moray;1,732;26,159;27,891
Cusco;8;Parque Arqueologico Tipon;2,902;1,034;3,936
Cusco;8;Parque Arqueologico Tipon;69;23;92
Cusco;8;Parque Arqueologico Tipon;2,971;1,057;4,028
Cusco;8;Parque Arqueologico Tipon;0;0;0
Cusco;8;Parque Arqueologico Tipon;0;0;0
Cusco;8;Parque Arqueologico Tipon;0;0;0
Cusco;8;Parque Arqueologico Tipon;986;425;1,411
Cusco;8;Parque Arqueologico Tipon;0;20;20
Cusco;8;Parque Arqueologico Tipon;986;445;1,431
Cusco;8;Parque Arqueologico Tipon;672;474;1,146
Cusco;8;Parque Arqueologico Tipon;0;51;51
Cusco;8;Parque Arqueologico Tipon;672;525;1,197
Cusco;8;Parque Arqueologico Tipon;1,014;1,518;2,532
Cusco;8;Parque Arqueologico Tipon;0;124;124
Cusco;8;Parque Arqueologico Tipon;1,014;1,642;2,656
Cusco;8;Parque Arqueologico Tipon;1,114;1,626;2,740
Cusco;8;Parque Arqueologico Tipon;0;238;238
Cusco;8;Parque Arqueologico Tipon;1,114;1,864;2,978
Cusco;8;Parque Arqueologico Tipon;1,846;4,389;6,235
Cusco;8;Parque Arqueologico Tipon;0;375;375
Cusco;8;Parque Arqueologico Tipon;1,846;4,764;6,610
Cusco;8;Parque Arqueologico Tipon;2,187;7,073;9,260
Cusco;8;Parque Arqueologico Tipon;0;360;360
Cusco;8;Parque Arqueologico Tipon;2,187;7,433;9,620
Cusco;8;Parque Arqueologico Tipon;1,759;5,174;6,933
Cusco;8;Parque Arqueologico Tipon;0;346;346
Cusco;8;Parque Arqueologico Tipon;1,759;5,520;7,279
Cusco;8;Parque Arqueologico Tipon;2,013;7,114;9,127
Cusco;8;Parque Arqueologico Tipon;0;667;667
Cusco;8;Parque Arqueologico Tipon;2,013;7,781;9,794
Cusco;8;Parque Arqueologico Tipon;1,845;4,071;5,916
Cusco;8;Parque Arqueologico Tipon;0;680;680
Cusco;8;Parque Arqueologico Tipon;1,845;4,751;6,596
Cusco;8;Parque Arqueologico Tipon;1,884;3,111;4,995
Cusco;8;Parque Arqueologico Tipon;0;731;731
Cusco;8;Parque Arqueologico Tipon;1,884;3,842;5,726
Cusco;8;Monumento Arqueologico de Tarawasi;0;30;30
Cusco;8;Monumento Arqueologico de Tarawasi;0;0;0
Cusco;8;Monumento Arqueologico de Tarawasi;0;30;30
Cusco;8;Monumento Arqueologico de Tarawasi;0;0;0
Cusco;8;Monumento Arqueologico de Tarawasi;0;0;0
Cusco;8;Monumento Arqueologico de Tarawasi;0;0;0
Cusco;8;Monumento Arqueologico de Tarawasi;0;28;28
Cusco;8;Monumento Arqueologico de Tarawasi;0;0;0
Cusco;8;Monumento Arqueologico de Tarawasi;0;28;28
Cusco;8;Monumento Arqueologico de Tarawasi;0;30;30
Cusco;8;Monumento Arqueologico de Tarawasi;0;0;0
Cusco;8;Monumento Arqueologico de Tarawasi;0;30;30
Cusco;8;Monumento Arqueologico de Tarawasi;0;30;30
Cusco;8;Monumento Arqueologico de Tarawasi;0;0;0
Cusco;8;Monumento Arqueologico de Tarawasi;0;30;30
Cusco;8;Monumento Arqueologico de Tarawasi;0;29;29
Cusco;8;Monumento Arqueologico de Tarawasi;0;0;0
Cusco;8;Monumento Arqueologico de Tarawasi;0;29;29
Cusco;8;Monumento Arqueologico de Tarawasi;0;40;40
Cusco;8;Monumento Arqueologico de Tarawasi;0;0;0
Cusco;8;Monumento Arqueologico de Tarawasi;0;40;40
Cusco;8;Monumento Arqueologico de Tarawasi;0;46;46
Cusco;8;Monumento Arqueologico de Tarawasi;0;0;0
Cusco;8;Monumento Arqueologico de Tarawasi;0;46;46
Cusco;8;Monumento Arqueologico de Tarawasi;0;47;47
Cusco;8;Monumento Arqueologico de Tarawasi;0;0;0
Cusco;8;Monumento Arqueologico de Tarawasi;0;47;47
Cusco;8;Monumento Arqueologico de Tarawasi;306;38;344
Cusco;8;Monumento Arqueologico de Tarawasi;0;30;30
Cusco;8;Monumento Arqueologico de Tarawasi;306;68;374
Cusco;8;Monumento Arqueologico de Tarawasi;181;0;181
Cusco;8;Monumento Arqueologico de Tarawasi;0;18;18
Cusco;8;Monumento Arqueologico de Tarawasi;181;18;199
Cusco;8;Monumento Arqueologico de Tarawasi;229;38;267
Cusco;8;Monumento Arqueologico de Tarawasi;0;34;34
Cusco;8;Monumento Arqueologico de Tarawasi;229;72;301
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;75;75
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;5;5
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;80;80
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;53;53
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;2;2
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;55;55
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);12;124;136
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;22;22
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);12;146;158
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);12;124;136
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;22;22
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);12;146;158
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);33;194;227
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;43;43
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);33;237;270
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);182;611;793
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;105;105
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);182;716;898
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);75;550;625
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;107;107
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);75;657;732
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);112;483;595
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;93;93
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);112;576;688
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);90;461;551
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;77;77
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);90;538;628
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);12;233;245
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;189;189
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);12;422;434
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);24;145;169
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;189;189
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);24;334;358
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;274;50;324
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;0;0
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;274;50;324
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;0;0
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;0;0
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;0;0
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;39;39
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;0;0
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;39;39
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;62;62
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;0;0
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;62;62
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;79;79
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;0;0
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;79;79
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;270;49;319
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;32;32
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;270;81;351
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;295;68;363
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;30;30
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;295;98;393
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;295;107;402
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;0;0
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;295;107;402
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;306;46;352
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;56;56
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;306;102;408
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;306;46;352
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;56;56
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;306;102;408
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;192;37;229
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;52;52
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;192;89;281
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;308;36;344
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;189;189
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;308;225;533
Cusco;8;Parque Arqueologico Machu Picchu;2,124;19,861;21,985
Cusco;8;Parque Arqueologico Machu Picchu;0;2,465;2,465
Cusco;8;Parque Arqueologico Machu Picchu;2,124;22,326;24,450
Cusco;8;Parque Arqueologico Machu Picchu;0;0;0
Cusco;8;Parque Arqueologico Machu Picchu;0;0;0
Cusco;8;Parque Arqueologico Machu Picchu;0;0;0
Cusco;8;Parque Arqueologico Machu Picchu;1,337;7,728;9,065
Cusco;8;Parque Arqueologico Machu Picchu;467;1,000;1,467
Cusco;8;Parque Arqueologico Machu Picchu;1,804;8,728;10,532
Cusco;8;Parque Arqueologico Machu Picchu;446;8,059;8,505
Cusco;8;Parque Arqueologico Machu Picchu;0;2,799;2,799
Cusco;8;Parque Arqueologico Machu Picchu;446;10,858;11,304
Cusco;8;Parque Arqueologico Machu Picchu;1,416;16,847;18,263
Cusco;8;Parque Arqueologico Machu Picchu;1,195;4,464;5,659
Cusco;8;Parque Arqueologico Machu Picchu;2,611;21,311;23,922
Cusco;8;Parque Arqueologico Machu Picchu;1,413;18,296;19,709
Cusco;8;Parque Arqueologico Machu Picchu;0;9,118;9,118
Cusco;8;Parque Arqueologico Machu Picchu;1,413;27,414;28,827
Cusco;8;Parque Arqueologico Machu Picchu;2,178;36,607;38,785
Cusco;8;Parque Arqueologico Machu Picchu;0;12,369;12,369
Cusco;8;Parque Arqueologico Machu Picchu;2,178;48,976;51,154
Cusco;8;Parque Arqueologico Machu Picchu;1,916;44,884;46,800
Cusco;8;Parque Arqueologico Machu Picchu;0;11,644;11,644
Cusco;8;Parque Arqueologico Machu Picchu;1,916;56,528;58,444
Cusco;8;Parque Arqueologico Machu Picchu;1,530;36,299;37,829
Cusco;8;Parque Arqueologico Machu Picchu;0;16,602;16,602
Cusco;8;Parque Arqueologico Machu Picchu;1,530;52,901;54,431
Cusco;8;Parque Arqueologico Machu Picchu;2,369;43,250;45,619
Cusco;8;Parque Arqueologico Machu Picchu;3,664;19,300;22,964
Cusco;8;Parque Arqueologico Machu Picchu;6,033;62,550;68,583
Cusco;8;Parque Arqueologico Machu Picchu;2,146;31,198;33,344
Cusco;8;Parque Arqueologico Machu Picchu;0;29,001;29,001
Cusco;8;Parque Arqueologico Machu Picchu;2,146;60,199;62,345
Cusco;8;Parque Arqueologico Machu Picchu;2,040;22,898;24,938
Cusco;8;Parque Arqueologico Machu Picchu;0;26,229;26,229
Cusco;8;Parque Arqueologico Machu Picchu;2,040;49,127;51,167
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;33;33
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;33;33
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);12;0;12
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);12;0;12
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;28;28
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;28;28
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;35;35
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;35;35
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;12;12
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;12;12
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;4;4
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;4;4
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Zona Arqueologica Monumental de Garu;0;0;0
Huanuco;10;Huanucopampa;0;638;638
Huanuco;10;Huanucopampa;0;0;0
Huanuco;10;Huanucopampa;0;638;638
Huanuco;10;Huanucopampa;0;0;0
Huanuco;10;Huanucopampa;0;0;0
Huanuco;10;Huanucopampa;0;0;0
Huanuco;10;Huanucopampa;79;579;658
Huanuco;10;Huanucopampa;0;0;0
Huanuco;10;Huanucopampa;79;579;658
Huanuco;10;Huanucopampa;0;482;482
Huanuco;10;Huanucopampa;0;0;0
Huanuco;10;Huanucopampa;0;482;482
Huanuco;10;Huanucopampa;73;704;777
Huanuco;10;Huanucopampa;0;0;0
Huanuco;10;Huanucopampa;73;704;777
Huanuco;10;Huanucopampa;45;1,127;1,172
Huanuco;10;Huanucopampa;0;0;0
Huanuco;10;Huanucopampa;45;1,127;1,172
Huanuco;10;Huanucopampa;142;1,974;2,116
Huanuco;10;Huanucopampa;0;0;0
Huanuco;10;Huanucopampa;142;1,974;2,116
Huanuco;10;Huanucopampa;262;1,704;1,966
Huanuco;10;Huanucopampa;0;1;1
Huanuco;10;Huanucopampa;262;1,705;1,967
Huanuco;10;Huanucopampa;121;1,017;1,138
Huanuco;10;Huanucopampa;0;9;9
Huanuco;10;Huanucopampa;121;1,026;1,147
Huanuco;10;Huanucopampa;159;1,046;1,205
Huanuco;10;Huanucopampa;0;6;6
Huanuco;10;Huanucopampa;159;1,052;1,211
Huanuco;10;Huanucopampa;178;642;820
Huanuco;10;Huanucopampa;0;4;4
Huanuco;10;Huanucopampa;178;646;824
Huanuco;10;Huanucopampa;78;454;532
Huanuco;10;Huanucopampa;0;0;0
Huanuco;10;Huanucopampa;78;454;532
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Sitio Arqueologico Pampas de Huayuri;0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
Ica;11;Monumento Arqueologico de Palpa (Lineas y Geoglifos de Sacramento);0;0;0
